year,track_name,track_popularity,album,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,tempo_norm,artist_pop_norm
2018,X,75,Intimo,Nicky Jam,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",80,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,172854,4,0.04136794064889452,0.02888327757581752
2018,Finesse - Remix; feat. Cardi B,75,Finesse (Remix) [feat. Cardi B],Bruno Mars,"['dance pop', 'pop']",89,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115,217289,4,0.024162023700371998,0.03213264630309699
2018,Te Boté - Remix,75,Te Boté (Remix),Nio Garcia,"['reggaeton', 'trap latino', 'urbano latino']",70,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4,0.022183365088253824,0.02527286787884033
2018,Vaina Loca,75,Aura,Ozuna,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",86,0.754,0.805,6,-4.249,1,0.0752,0.315,0.0,0.203,0.555,93.982,176133,4,0.02160296162686925,0.031049523394003836
2018,Never Be the Same,75,Camila,Camila Cabello,"['dance pop', 'pop']",81,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,226973,4,0.0298644589756308,0.029244318545515242
2018,Trip,74,Ella Mai,Ella Mai,"['r&b', 'rap', 'uk contemporary r&b']",68,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,213993,4,0.01836189675339501,0.024550785939444895
2018,Walk It Talk It,74,Culture II,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",76,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4,0.033540194322561764,0.027439113697026646
2018,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",74,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"['edm', 'electronic trap', 'pop', 'pop dance']",78,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,0.022039471002381846,0.028161195636422085
2018,Love Lies (with Normani),74,Love Lies (with Normani),Khalid,"['pop', 'pop r&b']",84,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,4,0.03308989318163014,0.0303274414546084
2018,Meant to Be (feat. Florida Georgia Line),73,All Your Fault: Pt. 2,Bebe Rexha,"['dance pop', 'pop']",80,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,163870,4,0.03541817304712096,0.02888327757581752
2018,River (feat. Ed Sheeran),73,Revival,Eminem,"['detroit hip hop', 'hip hop', 'rap']",90,0.748,0.749,8,-5.916,0,0.516,0.142,0.0,0.0713,0.659,90.09,221013,4,0.020708335776687566,0.03249368727279471
2018,Bodak Yellow,72,Invasion of Privacy,Cardi B,"['pop', 'rap']",81,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4,0.02873790160365227,0.029244318545515242
2018,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",72,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",mgk,"['ohio hip hop', 'pop rap']",79,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,202805,4,0.01885656140642455,0.028522236606119803
2018,Say Something (feat. Chris Stapleton),71,Man of the Woods,Justin Timberlake,"['dance pop', 'pop']",83,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,278893,4,0.022305881937726292,0.029966400484910678
2018,Dura,71,Dura,Daddy Yankee,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",86,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,200480,4,0.021837191776235935,0.031049523394003836
2018,Look Alive (feat. Drake),71,Simi,BlocBoy JB,"['memphis hip hop', 'rap', 'tennessee hip hop', 'trap']",57,0.918,0.58,10,-7.501,1,0.322,0.00108,6.12e-05,0.106,0.611,139.977,181415,4,0.03217549913434782,0.020579335272769984
2018,Freaky Friday (feat. Chris Brown),70,Freaky Friday (feat. Chris Brown),Lil Dicky,"['comedy rap', 'indie pop rap', 'pop rap']",62,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,216632,4,0.03060001979797956,0.02238454012125858
2018,Corazón (feat. Nego do Borel),70,F.A.M.E.,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",85,0.722,0.738,9,-6.073,0,0.247,0.328,1.47e-05,0.198,0.748,198.075,184720,4,0.04553006558960361,0.030688482424306118
2018,Taste (feat. Offset),70,Taste (feat. Offset),Tyga,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,232959,4,0.022525171007889016,0.028161195636422085
2018,"King's Dead (with Kendrick Lamar, Future & James Blake)",70,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",71,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,229670,4,0.03152176945348536,0.025633908848538053
2018,MotorSport,69,Culture II,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",76,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,303077,4,0.03172014101276254,0.027439113697026646
2018,Plug Walk,69,The World Is Yours,Rich The Kid,"['atl hip hop', 'melodic rap', 'plugg', 'rap', 'trap']",80,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,175230,4,0.021832594521096253,0.02888327757581752
2018,Pray For Me (with Kendrick Lamar),69,Black Panther The Album Music From And Inspired By,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440,4,0.023120515548477546,0.03429889212128331
2018,This Is America,69,This Is America,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']",79,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,225773,4,0.027589047544246292,0.028522236606119803
2018,FEFE (feat. Nicki Minaj & Murda Beatz),68,DUMMY BOY (Revised),6ix9ine,['emo rap'],71,0.93,0.383,1,-9.34,1,0.409,0.0896,0.0,0.119,0.385,125.967,179405,4,0.028955121909002138,0.025633908848538053
2018,Boo'd Up,68,READY,Ella Mai,"['r&b', 'rap', 'uk contemporary r&b']",68,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,4,0.018840700876192655,0.024550785939444895
2018,Be Careful,68,Invasion of Privacy,Cardi B,"['pop', 'rap']",81,0.82,0.568,6,-8.23,0,0.411,0.0256,0.0,0.0952,0.535,152.279,210787,4,0.03500327077076486,0.029244318545515242
2019,Sunflower - Spider-Man: Into the Spider-Verse,85,Hollywood's Bleeding,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",88,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560,4,0.020678453618279646,0.031771605333399275
2019,Shallow,84,A Star Is Born Soundtrack,Lady Gaga,"['art pop', 'dance pop', 'pop']",85,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,215733,4,0.02202062225630916,0.030688482424306118
2019,SICKO MODE,84,ASTROWORLD,Travis Scott,"['hip hop', 'rap', 'slap house']",94,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820,4,0.03563056623457416,0.03393785115158559
2019,Circles,86,Hollywood's Bleeding,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",88,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4,0.027593185073872005,0.031771605333399275
2019,EARFQUAKE,82,IGOR,"Tyler, The Creator","['hip hop', 'rap']",85,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067,4,0.018305120652419963,0.030688482424306118
2019,Ransom,82,We Love You Tecca,Lil Tecca,"['melodic rap', 'pluggnb', 'rap']",81,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131240,4,0.04136931982543643,0.029244318545515242
2019,MIDDLE CHILD,81,MIDDLE CHILD,J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594,4,0.028499304061902885,0.031771605333399275
2019,Wow.,82,Hollywood's Bleeding,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",88,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547,4,0.022977081188119534,0.031771605333399275
2019,a lot,81,i am > i was,21 Savage,"['atl hip hop', 'hip hop', 'rap']",91,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624,4,0.03355352636246684,0.03285472824249243
2019,Better Now,81,beerbongs & bentleys,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",88,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,231267,4,0.033338834547443796,0.031771605333399275
2019,Look Back at It,80,Hoodie SZN,A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']",80,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,179449,4,0.02207992684761103,0.02888327757581752
2019,Robbery,80,Death Race For Love (Bonus Track Version),Juice WRLD,"['chicago rap', 'melodic rap', 'rap']",87,0.623,0.692,2,-5.122,1,0.0504,0.328,0.0,0.153,0.566,79.899,240051,4,0.018365804420263733,0.03141056436370156
2019,Con Calma,79,Con Calma,Daddy Yankee,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",86,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,0.02160457066616814,0.031049523394003836
2019,ZEZE (feat. Travis Scott & Offset),78,Dying to Live,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",80,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,4,0.022536434282981233,0.02888327757581752
2019,Goodbyes (feat. Young Thug),78,Hollywood's Bleeding,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",88,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853,4,0.03449504421507326,0.031771605333399275
2019,Pop Out (feat. Lil Tjay),78,Die A Legend,Polo G,"['chicago rap', 'rap']",81,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,166560,4,0.03864268780209235,0.029244318545515242
2019,Going Bad (feat. Drake),77,Championships,Meek Mill,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",74,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522,4,0.019768886688894004,0.02671703175763121
2019,Money In The Grave (Drake ft. Rick Ross),77,The Best In The World Pack,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427,4,0.023110631449927234,0.034659933090981025
2019,MIA,77,X 100PRE,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",95,0.816,0.538,6,-6.354,0,0.0617,0.0142,0.000496,0.099,0.156,97.054,210368,4,0.022309100016324065,0.03429889212128331
2019,Better,76,Suncity,Khalid,"['pop', 'pop r&b']",84,0.695,0.586,0,-10.315,0,0.0658,0.102,0.317,0.113,0.112,98.035,229320,4,0.022534595380925358,0.0303274414546084
2019,Old Town Road - Remix,76,7 EP,Lil Nas X,['lgbtq+ hip hop'],76,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4,0.03127075932285884,0.027439113697026646
2019,Nights Like This (feat. Ty Dolla $ign),76,While We Wait,Kehlani,"['pop', 'r&b', 'rap']",74,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,201788,4,0.03359743014905078,0.02671703175763121
2019,Please Me,76,Please Me,Cardi B,"['pop', 'rap']",81,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,200890,4,0.030799770533798648,0.029244318545515242
2019,Location (feat. Burna Boy),76,PSYCHODRAMA,Dave,['uk hip hop'],78,0.812,0.496,9,-5.969,0,0.297,0.271,0.0,0.0955,0.55,109.979,241293,4,0.025280076150342123,0.028161195636422085
2019,Don't Start Now,75,Don't Start Now,Dua Lipa,"['dance pop', 'pop', 'uk pop']",89,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,4,0.028489419963352577,0.03213264630309699
2019,Pure Water (with Migos),74,Perfect Ten,Mustard,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",71,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,192471,4,0.046435724852120525,0.025633908848538053
2019,Callaita,74,Callaita,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",95,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4,0.040494692035112356,0.03429889212128331
2019,China,74,China,Anuel AA,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",87,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,4,0.024141795777757408,0.03141056436370156
2019,Soltera (Remix),74,Épico,Lunay,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",73,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,266087,4,0.021149672270096825,0.02635599078793349
2019,Shotta Flow (feat. Blueface) - Remix,74,Cottonwood,NLE Choppa,"['memphis hip hop', 'rap']",79,0.893,0.514,2,-4.776,1,0.424,0.0245,0.0,0.142,0.555,120.077,176632,4,0.027601230270366442,0.028522236606119803
2019,Old Town Road,74,7 EP,Lil Nas X,['lgbtq+ hip hop'],76,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,113000,4,0.03126087522430853,0.027439113697026646
2019,SOS (feat. Aloe Blacc),73,TIM,Avicii,"['dance pop', 'edm', 'pop', 'pop dance']",81,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202,4,0.022986505561155883,0.029244318545515242
2019,Truth Hurts,73,Cuz I Love You (Super Deluxe),Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",71,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,4,0.03633831366332786,0.025633908848538053
2019,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",73,Carte Blanche,DJ Snake,"['edm', 'electronic trap', 'pop', 'pop dance']",78,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,0.022039471002381846,0.028161195636422085
2019,My Type,73,ICY,Saweetie,"['cali rap', 'trap queen']",70,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,126446,4,0.024144324268084234,0.02527286787884033
2019,Adan y Eva,72,Homerun,Paulo Londra,"['argentine hip hop', 'trap argentino', 'trap latino', 'urbano latino']",74,0.767,0.709,1,-4.47,1,0.336,0.323,0.0,0.0745,0.72,171.993,256972,4,0.039534785161947215,0.02671703175763121
2019,Secreto,72,Secreto,Anuel AA,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",87,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4,0.02114438542668619,0.03141056436370156
2019,Talk (feat. Disclosure),71,Free Spirit,Khalid,"['pop', 'pop r&b']",84,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,0.346,135.984,197573,4,0.03125765714571076,0.0303274414546084
2019,Swervin (feat. 6ix9ine),71,Hoodie SZN,A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']",80,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487,4,0.021382523242921603,0.02888327757581752
2019,Good as Hell,71,Cuz I Love You (Super Deluxe),Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",71,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,159736,4,0.022062687140837228,0.025633908848538053
2019,Money,70,Money,Cardi B,"['pop', 'rap']",81,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,183527,4,0.029882847996189513,0.029244318545515242
2019,Leave Me Alone,70,LOVE FOR GUALA,Flipp Dinero,"['melodic rap', 'trap']",57,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,4,0.034484930253765964,0.020579335272769984
2019,Giant (with Rag'n'Bone Man),70,Giant (with Rag'n'Bone Man),Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",86,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,4,0.028046704293401413,0.031049523394003836
2019,emotions,69,nothings ever good enough,iann dior,['melodic rap'],71,0.63,0.631,9,-6.211,1,0.0396,0.0129,0.0,0.142,0.163,80.512,131213,4,0.01850671029029492,0.025633908848538053
2019,Otro Trago,68,Sueños,Sech,"['panamanian pop', 'reggaeton', 'trap latino', 'urbano latino']",82,0.746,0.7,0,-4.669,1,0.341,0.136,0.000159,0.11,0.619,176.044,225933,4,0.040465959190489356,0.02960535951521296
2019,Suge,68,Baby On Baby,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",79,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,163320,4,0.017341995700657045,0.028522236606119803
2019,Ladbroke Grove,68,AJ Tracey,AJ Tracey,"['grime', 'uk hip hop', 'ukg revival']",67,0.902,0.839,11,-9.447,0,0.208,0.0933,0.0,0.102,0.727,133.989,190537,4,0.030799080945527697,0.024189744969747174
2019,Panini,68,Panini,Lil Nas X,['lgbtq+ hip hop'],76,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893,4,0.03536392543647274,0.027439113697026646
2019,Motivation,68,Motivation,Normani,"['pop', 'r&b']",68,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,4,0.03928768269818943,0.024550785939444895
2019,The Git Up,67,Honeysuckle & Lightning Bugs,Blanco Brown,"['black americana', 'country rap']",57,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,200594,4,0.022522872380319175,0.020579335272769984
2020,The Box,83,Please Excuse Me for Being Antisocial,Roddy Ricch,"['melodic rap', 'rap', 'trap']",76,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4,0.026887276547174176,0.027439113697026646
2020,Blinding Lights,15,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4,0.03931043911113084,0.03429889212128331
2020,ROXANNE,76,ROXANNE,Arizona Zervas,"['indie pop rap', 'pop rap', 'rhode island rap']",63,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5,0.026833028936525952,0.0227455810909563
2020,ROCKSTAR (feat. Roddy Ricch),76,BLAME IT ON BABY,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",79,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,181733,4,0.020682361285148377,0.028522236606119803
2020,No Idea,81,Heaven Or Hell,Don Toliver,"['pop rap', 'rap', 'trap']",83,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,154424,4,0.02942197316843662,0.029966400484910678
2020,Say So,77,Hot Pink,Doja Cat,"['dance pop', 'pop']",87,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893,4,0.025506031240457385,0.03141056436370156
2020,Life Is Good (feat. Drake),74,Life Is Good (feat. Drake),Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",94,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,237735,4,0.03264901641373484,0.03393785115158559
2020,Mood (feat. iann dior),6,Mood (feat. iann dior),24kGoldn,"['cali rap', 'pop rap']",71,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,140526,4,0.020914982395216174,0.025633908848538053
2020,death bed (coffee for your head),82,death bed (coffee for your head),Powfu,"['sad lo-fi', 'sad rap']",69,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,173333,4,0.033106213437376,0.024911826909142613
2020,Blueberry Faygo,75,Certified Hitmaker,Lil Mosey,"['melodic rap', 'rap conscient']",69,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,162547,4,0.022764228275152364,0.024911826909142613
2020,Falling,1,Nicotine,Trevor Daniel,['melodic rap'],64,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,159382,4,0.029212568196824207,0.023106622060654017
2020,WAP (feat. Megan Thee Stallion),78,WAP (feat. Megan Thee Stallion),Cardi B,"['pop', 'rap']",81,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,187541,4,0.030588526660130365,0.029244318545515242
2020,What You Know Bout Love,80,Shoot For The Stars Aim For The Moon,Pop Smoke,"['brooklyn drill', 'rap']",80,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000,4,0.019307322272870155,0.02888327757581752
2020,"Lemonade (feat. Gunna, Don Toliver & NAV)",2,B4 The Storm,Internet Money,"['pop rap', 'trap']",67,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,4,0.03219044021355178,0.024189744969747174
2020,Toosie Slide,71,Toosie Slide,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,247059,4,0.01876093849951921,0.034659933090981025
2020,Savage Remix (feat. Beyoncé),64,Savage Remix (feat. Beyoncé),Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",79,0.822,0.743,10,-4.772,0,0.28,0.016,0.0,0.127,0.636,84.459,242001,4,0.019413978592110723,0.028522236606119803
2020,DÁKITI,78,DÁKITI,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",95,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090,4,0.02526835314973594,0.03429889212128331
2020,Roses - Imanbek Remix,13,Roses (Imanbek Remix),SAINt JHN,"['melodic rap', 'slap house']",68,0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,176219,4,0.028034521567281263,0.024550785939444895
2020,Rain On Me (with Ariana Grande),71,Rain On Me (with Ariana Grande),Lady Gaga,"['art pop', 'dance pop', 'pop']",85,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,182200,4,0.028285991423421745,0.030688482424306118
2020,Godzilla (feat. Juice WRLD),84,Music To Be Murdered By,Eminem,"['detroit hip hop', 'hip hop', 'rap']",90,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4,0.03815606834555725,0.03249368727279471
2020,Tusa,75,Tusa,KAROL G,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",90,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4,0.023235676789726524,0.03249368727279471
2020,Hawái,78,PAPI JUANCHO,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",85,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,199112,4,0.04139069706183594,0.030688482424306118
2020,For The Night (feat. Lil Baby & DaBaby),77,Shoot For The Stars Aim For The Moon,Pop Smoke,"['brooklyn drill', 'rap']",80,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,190476,4,0.028956041360030074,0.02888327757581752
2020,If the World Was Ending (feat. Julia Michaels),76,If the World Was Ending (feat. Julia Michaels),JP Saxe,"['alt z', 'canadian contemporary r&b', 'singer-songwriter pop']",65,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4,0.017423826842143348,0.023467663030351738
2020,Laugh Now Cry Later (feat. Lil Durk),77,Laugh Now Cry Later (feat. Lil Durk),Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,0.030796092729686905,0.034659933090981025
2020,HIGHEST IN THE ROOM,84,HIGHEST IN THE ROOM,Travis Scott,"['hip hop', 'rap', 'slap house']",94,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4,0.01757737516380865,0.03393785115158559
2020,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",70,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",83,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,227478,4,0.033333087978519194,0.029966400484910678
2020,Party Girl,73,Party Girl,StaySolidRocky,['melodic rap'],61,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,147800,4,0.02988721538857221,0.02202349915156086
2020,La Difícil,76,YHLQMDLG,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",95,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,163084,4,0.04134541409871009,0.03429889212128331
2020,In Your Eyes,77,After Hours,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,4,0.022991102816295562,0.03429889212128331
2020,Come & Go (with Marshmello),60,Come & Go (with Marshmello),Juice WRLD,"['chicago rap', 'melodic rap', 'rap']",87,0.625,0.811,0,-5.183,1,0.0659,0.0173,0.0,0.16,0.532,144.994,205485,4,0.03332872058613649,0.03141056436370156
2020,Good News,72,Circles,Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']",82,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040,4,0.04001634763782867,0.02960535951521296
2020,UN DIA (ONE DAY) (Feat. Tainy),70,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",86,0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,232253,4,0.03865578997924044,0.031049523394003836
